Id,SalePrice
1461,138882.6923076923
1462,156791.42857142858
1463,202522.42592592593
1464,222441.66666666666
1465,169418.28070175438
1466,202522.42592592593
1467,202522.42592592593
1468,169418.28070175438
1469,150084.52380952382
1470,120785.95081967213
1471,169418.28070175438
1472,100333.33333333333
1473,156791.42857142858
1474,169418.28070175438
1475,105892.28205128205
1476,445753.6666666667
1477,263496.21428571426
1478,285725.0
1479,225860.0
1480,515500.0
1481,249500.0
1482,169418.28070175438
1483,202522.42592592593
1484,190130.8620689655
1485,202522.42592592593
1486,169418.28070175438
1487,289417.0
1488,285725.0
1489,207150.15
1490,238714.2857142857
1491,222441.66666666666
1492,116026.66666666667
1493,169876.08695652173
1494,225860.0
1495,225860.0
1496,238714.2857142857
1497,169418.28070175438
1498,129750.0
1499,169418.28070175438
1500,222441.66666666666
1501,156791.42857142858
1502,202522.42592592593
1503,156500.0
1504,202522.42592592593
1505,207654.54545454544
1506,156791.42857142858
1507,202522.42592592593
1508,202522.42592592593
1509,150084.52380952382
1510,169700.0
1511,123194.44444444444
1512,142833.33333333334
1513,166961.81818181818
1514,135166.66666666666
1515,222500.0
1516,202522.42592592593
1517,173358.33333333334
1518,151721.46666666667
1519,190130.8620689655
1520,135166.66666666666
1521,156791.42857142858
1522,169876.08695652173
1523,105892.28205128205
1524,138882.6923076923
1525,118485.71428571429
1526,138882.6923076923
1527,120138.0
1528,120785.95081967213
1529,128480.0
1530,173358.33333333334
1531,175877.27272727274
1532,111714.28571428571
1533,126256.71186440678
1534,175000.0
1535,118485.71428571429
1536,126256.71186440678
1537,111714.28571428571
1538,140711.90476190476
1539,142890.11764705883
1540,122834.66666666667
1541,150084.52380952382
1542,126256.71186440678
1543,160739.2857142857
1544,63216.666666666664
1545,120785.95081967213
1546,126256.71186440678
1547,126256.71186440678
1548,120727.27272727272
1549,86454.54545454546
1550,169418.28070175438
1551,120785.95081967213
1552,160739.2857142857
1553,111714.28571428571
1554,126256.71186440678
1555,175877.27272727274
1556,144077.4
1557,69750.0
1558,120785.95081967213
1559,128500.0
1560,85500.0
1561,156791.42857142858
1562,132900.0
1563,120785.95081967213
1564,120785.95081967213
1565,150084.52380952382
1566,238714.2857142857
1567,120727.27272727272
1568,222441.66666666666
1569,140711.90476190476
1570,138882.6923076923
1571,138882.6923076923
1572,138882.6923076923
1573,238714.2857142857
1574,142890.11764705883
1575,173358.33333333334
1576,289417.0
1577,202522.42592592593
1578,142890.11764705883
1579,150084.52380952382
1580,202522.42592592593
1581,118485.71428571429
1582,105892.28205128205
1583,225860.0
1584,202522.42592592593
1585,190130.8620689655
1586,120727.27272727272
1587,98833.33333333333
1588,138882.6923076923
1589,56698.25
1590,105892.28205128205
1591,105892.28205128205
1592,175411.76470588235
1593,105892.28205128205
1594,101266.66666666667
1595,142890.11764705883
1596,222500.0
1597,154816.66666666666
1598,190130.8620689655
1599,120785.95081967213
1600,169418.28070175438
1601,120727.27272727272
1602,74700.0
1603,128500.0
1604,262564.0
1605,202522.42592592593
1606,202522.42592592593
1607,394408.5
1608,202522.42592592593
1609,207150.15
1610,202522.42592592593
1611,150084.52380952382
1612,202522.42592592593
1613,202522.42592592593
1614,128480.0
1615,120785.95081967213
1616,105892.28205128205
1617,120785.95081967213
1618,156500.0
1619,150084.52380952382
1620,119737.5
1621,150084.52380952382
1622,132450.0
1623,260120.58333333334
1624,202522.42592592593
1625,138882.6923076923
1626,175877.27272727274
1627,202522.42592592593
1628,249500.0
1629,175411.76470588235
1630,260120.58333333334
1631,251125.0
1632,260120.58333333334
1633,169418.28070175438
1634,169418.28070175438
1635,202522.42592592593
1636,175411.76470588235
1637,175000.0
1638,175877.27272727274
1639,154816.66666666666
1640,175411.76470588235
1641,175411.76470588235
1642,202522.42592592593
1643,202522.42592592593
1644,202522.42592592593
1645,175877.27272727274
1646,147630.4347826087
1647,202522.42592592593
1648,98833.33333333333
1649,156791.42857142858
1650,120785.95081967213
1651,105892.28205128205
1652,100333.33333333333
1653,100333.33333333333
1654,169418.28070175438
1655,169418.28070175438
1656,169418.28070175438
1657,169418.28070175438
1658,169418.28070175438
1659,120785.95081967213
1660,225860.0
1661,252375.0
1662,303599.875
1663,349775.28571428574
1664,252375.0
1665,349775.28571428574
1666,325704.3333333333
1667,449000.0
1668,349775.28571428574
1669,297612.5
1670,414725.0
